,SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
,4aa67990-c012-4802-9ae1-05b222664312,06/03/2019,23:06:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FERN ST / REEDIE DR,39.039405,-77.0497566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,TOYOTA,VN,TAN,Warning,13-409(b),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.039405, -77.0497566666667)",4,4,16,17,1
,4aa67990-c012-4802-9ae1-05b222664312,06/03/2019,23:06:00,MCP,"4th District, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,FERN ST / REEDIE DR,39.039405,-77.0497566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,TOYOTA,VN,TAN,Warning,22-204(f),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.039405, -77.0497566666667)",4,4,16,17,1
,d7530298-6a2c-4515-b4ba-cb3bf0f5b3f2,06/03/2019,23:05:00,MCP,"4th District, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,NEWPORT MILL RD@ VEIRS MILL RD,39.0448233333333,-77.0641933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,COROLLA,BEIGE,Warning,16-105(b1),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0448233333333, -77.0641933333333)",4,4,15,17,1
,d7530298-6a2c-4515-b4ba-cb3bf0f5b3f2,06/03/2019,23:05:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NEWPORT MILL RD@ VEIRS MILL RD,39.0448233333333,-77.0641933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,COROLLA,BEIGE,Warning,21-201(a1),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0448233333333, -77.0641933333333)",4,4,15,17,1
,7a03684c-8f4b-46c0-a72d-d049f0bd176f,06/03/2019,23:04:00,MCP,"1st District, Rockville",HEADLIGHTS (*),LEWIS AVE AND EDMONSTON DR,39.0746066666667,-77.1342666666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,PILOT,WHITE,ESERO,55*,,false,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0746066666667, -77.1342666666667)",3,3,25,68,12
,b2e91eab-8a33-4969-a079-7e65b918e0d2,06/03/2019,23:03:00,MCP,"3rd District, Silver Spring",DRIVING WRONG WAY--ONE WAY STREET,2 UNIVERSITY BLVD E.,39.02031,-77.0131583333333,No,No,No,No,No,No,No,No,No,No,NC,02 - Automobile,2001,HONDA,CIVIC,SILVER,Warning,21-308(a),Transportation Article,false,BLACK,F,GARYSBURG,NC,NC,A - Marked Patrol,"(39.02031, -77.0131583333333)",5,5,13,21,1
,b2e91eab-8a33-4969-a079-7e65b918e0d2,06/03/2019,23:03:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,2 UNIVERSITY BLVD E.,39.02031,-77.0131583333333,No,No,No,No,No,No,No,No,No,No,NC,02 - Automobile,2001,HONDA,CIVIC,SILVER,Warning,22-226(a),Transportation Article,false,BLACK,F,GARYSBURG,NC,NC,A - Marked Patrol,"(39.02031, -77.0131583333333)",5,5,13,21,1
,4de109ed-0a54-4768-8898-63af4a1b8aed,06/03/2019,22:59:00,MCP,"4th District, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,GEORGIA AVE / N. HIGH ST,39.1576466666667,-77.0652833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,ENVOY,BLACK,Warning,13-411(a),Transportation Article,false,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1576466666667, -77.0652833333333)",4,4,58,100,1
,c5bf294f-e7dd-4d9d-82c1-0c376dc81c62,06/03/2019,22:59:00,MCP,"2nd District, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",ROCKVILL PIKE @ ROSE AVE,39.0550766666667,-77.1177333333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2015,NISSAN,ALTIMA,SILVER,Warning,22-201.1,Transportation Article,false,BLACK,M,HAGERSTOWN,MD,MD,A - Marked Patrol,"(39.0550766666667, -77.1177333333333)",1,1,19,60,1
,4de109ed-0a54-4768-8898-63af4a1b8aed,06/03/2019,22:59:00,MCP,"4th District, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE / N. HIGH ST,39.1576466666667,-77.0652833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,ENVOY,BLACK,Warning,13-411(f),Transportation Article,false,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1576466666667, -77.0652833333333)",4,4,58,100,1
,4de109ed-0a54-4768-8898-63af4a1b8aed,06/03/2019,22:59:00,MCP,"4th District, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,GEORGIA AVE / N. HIGH ST,39.1576466666667,-77.0652833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,ENVOY,BLACK,Warning,21-801(a),Transportation Article,false,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1576466666667, -77.0652833333333)",4,4,58,100,1
,4de109ed-0a54-4768-8898-63af4a1b8aed,06/03/2019,22:59:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP BEFORE ENTERING HWY. FROM PRIVATE DRIVEWAY,GEORGIA AVE / N. HIGH ST,39.1576466666667,-77.0652833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,ENVOY,BLACK,Warning,21-404(a),Transportation Article,false,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1576466666667, -77.0652833333333)",4,4,58,100,1
,55217aaf-2d9d-4277-b4f2-d09b3825170c,06/03/2019,22:59:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 56 MPH IN A POSTED 35 MPH ZONE,RIVER/ROYAL DOMINION,38.989835,-77.1510383333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2007,BMW,328I,GRAY,Citation,21-801.1,Transportation Article,false,WHITE,F,MOLINE,IL,IL,A - Marked Patrol,"(38.989835, -77.1510383333333)",1,1,12,103,1
,4de109ed-0a54-4768-8898-63af4a1b8aed,06/03/2019,22:59:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA AVE / N. HIGH ST,39.1576466666667,-77.0652833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,ENVOY,BLACK,Warning,21-202(h1),Transportation Article,false,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1576466666667, -77.0652833333333)",4,4,58,100,1
,d61d9171-decd-4aa0-ae91-f26715dbe969,06/03/2019,22:58:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER RD / ROYAL DOMINION DR,38.9903566666667,-77.1530066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,NISSAN,MAXIMA,GRAY,Warning,21-801.1,Transportation Article,false,BLACK,M,GAITHERSBURG,MD,MD,Q - Marked Laser,"(38.9903566666667, -77.1530066666667)",1,1,12,103,1
,d61d9171-decd-4aa0-ae91-f26715dbe969,06/03/2019,22:58:00,MCP,"2nd District, Bethesda",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,RIVER RD / ROYAL DOMINION DR,38.9903566666667,-77.1530066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,NISSAN,MAXIMA,GRAY,Warning,16-116(a),Transportation Article,false,BLACK,M,GAITHERSBURG,MD,MD,Q - Marked Laser,"(38.9903566666667, -77.1530066666667)",1,1,12,103,1
,916de215-d8ee-4454-8837-9cb4973752e1,06/03/2019,22:57:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,BLUERIDGE AVE / ELKIN ST,39.0419866666667,-77.04806,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HONDA,ACCORD,GRAY,Warning,22-226(a),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0419866666667, -77.04806)",4,4,16,17,1
,916de215-d8ee-4454-8837-9cb4973752e1,06/03/2019,22:57:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,BLUERIDGE AVE / ELKIN ST,39.0419866666667,-77.04806,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HONDA,ACCORD,GRAY,Warning,21-707(a),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0419866666667, -77.04806)",4,4,16,17,1
,070d6528-68af-4de1-a9eb-d6f224364efe,06/03/2019,22:54:00,MCP,"1st District, Rockville",FAILURE YIELD RIGHT OF WAY ON LEFT TURN,EDMONSTON AND 355,39.0735116666667,-77.1347183333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,TOYOTA,MATRIX,BLUE,Warning,21-402(a),Transportation Article,false,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0735116666667, -77.1347183333333)",3,3,25,60,12
,c73e4b25-80ba-4008-bf41-249d02bf3708,06/03/2019,22:53:00,MCP,"2nd District, Bethesda",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,WOODMONT AVE/RUGBY AVE,38.991475,-77.09676,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MAZDA,4DR,GRAY,Citation,16-101(a1),Transportation Article,false,HISPANIC,M,BETHESDA,MD,AK,A - Marked Patrol,"(38.991475, -77.09676)",1,1,12,111,1
,c73e4b25-80ba-4008-bf41-249d02bf3708,06/03/2019,22:53:00,MCP,"2nd District, Bethesda",DRIVING UNSAFE VEH. ON HWY.,WOODMONT AVE/RUGBY AVE,38.991475,-77.09676,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MAZDA,4DR,GRAY,Warning,22-101(a),Transportation Article,false,HISPANIC,M,BETHESDA,MD,AK,A - Marked Patrol,"(38.991475, -77.09676)",1,1,12,111,1
,4738d4a8-6a4f-47c1-ab3f-3da4abee47ae,06/03/2019,22:53:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,14334 NEW HAMPSHIRE AVE,39.090765,-77.0001516666667,No,No,No,No,No,No,No,No,No,No,WV,02 - Automobile,2006,HONDA,CRV,SILVER,Warning,22-226(a),Transportation Article,false,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.090765, -77.0001516666667)",4,4,26,12,1
,865defcf-8348-4e11-a5bf-996d8b3ead3c,06/03/2019,22:49:00,MCP,"2nd District, Bethesda",DRIVER CHANGING LANES WHEN UNSAFE,ROCKVILLE PIKE @ GROSVENOR LN,39.0231383333333,-77.102615,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2016,BMW,X3,SILVER,Warning,21-309(b),Transportation Article,false,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0231383333333, -77.102615)",1,1,12,111,1
,20bff600-1843-46c4-9596-6b0670eb8d74,06/03/2019,22:48:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.99006,-77.15189,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,MERCEDEZBENZ,4S,BLACK,Warning,21-801.1,Transportation Article,false,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.99006, -77.15189)",1,1,12,103,1
,7be2aa58-b340-4921-a695-1782a28e5527,06/03/2019,22:47:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,EAST WEST HWY / BLAIR MILL WAY,38.9890916666667,-77.0275583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,13-401(h),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9890916666667, -77.0275583333333)",5,5,7,3065,1
,7be2aa58-b340-4921-a695-1782a28e5527,06/03/2019,22:47:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,EAST WEST HWY / BLAIR MILL WAY,38.9890916666667,-77.0275583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,13-411(d),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9890916666667, -77.0275583333333)",5,5,7,3065,1
,7be2aa58-b340-4921-a695-1782a28e5527,06/03/2019,22:47:00,MCP,"3rd District, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,EAST WEST HWY / BLAIR MILL WAY,38.9890916666667,-77.0275583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,16-303(c),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9890916666667, -77.0275583333333)",5,5,7,3065,1
,7be2aa58-b340-4921-a695-1782a28e5527,06/03/2019,22:47:00,MCP,"3rd District, Silver Spring","DRIVING WHILE LIC. SUSP. UNDER 16-203, 16-206A2 FAIL TO ATTEND DIP, 17-106, 26-204/206, 27-103",EAST WEST HWY / BLAIR MILL WAY,38.9890916666667,-77.0275583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,16-303(h),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9890916666667, -77.0275583333333)",5,5,7,3065,1
,7be2aa58-b340-4921-a695-1782a28e5527,06/03/2019,22:47:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,EAST WEST HWY / BLAIR MILL WAY,38.9890916666667,-77.0275583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,13-411(f),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9890916666667, -77.0275583333333)",5,5,7,3065,1
,e121eebe-daa1-4cca-afd4-8abb4b388ed6,06/03/2019,22:45:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA @ EPPING,39.0662666666667,-77.0592166666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,HONDA,CIVIC,GRAY,Warning,21-801.1,Transportation Article,false,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0662666666667, -77.0592166666667)",4,4,23,6,1
,1e25ee9b-c019-41c2-9d74-41e05e6d1cee,06/03/2019,22:43:00,MCP,"4th District, Wheaton",STOP LIGHTS (*),GEORGIA  AVE / ASPON HILL RD,39.0825783333333,-77.076885,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,KIA,4S,SILVER,ESERO,64*,,false,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0825783333333, -77.076885)",4,4,59,6,1
,2c5730ec-d5e6-4657-a5a0-fcecca1ab140,06/03/2019,22:41:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.,ARLINGTON RD / BETHESDA AVE,38.97886,-77.0985183333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,ACUR,TL,GRAY,Warning,22-209(b),Transportation Article,false,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.97886, -77.0985183333333)",1,1,12,111,1
,55d055d2-0a4c-4c64-ac24-9f173389f435,06/03/2019,22:38:00,MCP,"2nd District, Bethesda",STOP LIGHTS (*),ROCKVILLE PIKE/MARINELLI RD,39.047585,-77.1115133333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,NISS,SU,RED,ESERO,64*,,false,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.047585, -77.1115133333333)",1,1,19,60,1
,97c47f4b-b547-4900-a20b-8f62cafb5310,06/03/2019,22:37:00,MCP,"2nd District, Bethesda",DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,ROCKVILLE PIKE @ SOUTHWOOD RD,39.0025683333333,-77.097515,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,FORD,4S,"BLUE, DARK",Warning,21-310(a),Transportation Article,false,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0025683333333, -77.097515)",1,1,12,111,1
,aef7ea0e-0801-4085-92d5-21838eb3ede7,06/03/2019,22:37:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE/QUEEN MARY DR,39.1484483333333,-77.0668716666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYT,CAMRY,TAN,Warning,21-201(a1),Transportation Article,false,HISPANIC,F,OLNEY,MD,MD,A - Marked Patrol,"(39.1484483333333, -77.0668716666667)",4,4,58,100,1
,9252d15f-0639-498a-8183-33b16012a655,06/03/2019,22:34:00,MCP,"4th District, Wheaton",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,GEORGIA AVE / ARCOLA AVE,39.0467066666667,-77.05198,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,INFI,2S,BLACK,Warning,22-406(i1),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0467066666667, -77.05198)",4,4,16,17,1
,9252d15f-0639-498a-8183-33b16012a655,06/03/2019,22:34:00,MCP,"4th District, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,GEORGIA AVE / ARCOLA AVE,39.0467066666667,-77.05198,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,INFI,2S,BLACK,Warning,23-104,Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0467066666667, -77.05198)",4,4,16,17,1
,06018135-73fa-412e-ba6d-f750a1a1e686,06/03/2019,22:33:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9896616666667,-77.1505566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,MAZD,4H,SILVER,Warning,21-801.1,Transportation Article,false,WHITE,F,MEMPHIS,TN,TN,A - Marked Patrol,"(38.9896616666667, -77.1505566666667)",1,1,12,103,1
,99f09944-8e32-4dcc-9dbb-0fdf70f2ea8f,06/03/2019,22:31:00,MCP,"6th District, Gaithersburg / Montgomery Village",HEADLIGHTS (*),SHADY GROVE RD / MILL RUN DR,39.1499533333333,-77.1451916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MERZ,4S,GRAY,ESERO,55*,,false,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1499533333333, -77.1451916666667)",4,4,55,51,1
,99f09944-8e32-4dcc-9dbb-0fdf70f2ea8f,06/03/2019,22:31:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,SHADY GROVE RD / MILL RUN DR,39.1499533333333,-77.1451916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MERZ,4S,GRAY,Warning,21-801.1,Transportation Article,false,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1499533333333, -77.1451916666667)",4,4,55,51,1
,99f09944-8e32-4dcc-9dbb-0fdf70f2ea8f,06/03/2019,22:31:00,MCP,"6th District, Gaithersburg / Montgomery Village",TAILLIGHTS (*),SHADY GROVE RD / MILL RUN DR,39.1499533333333,-77.1451916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MERZ,4S,GRAY,ESERO,56*,,false,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1499533333333, -77.1451916666667)",4,4,55,51,1
,abd8253f-b9bb-4c1d-9aaf-2b10c7dee909,06/03/2019,22:29:00,MCP,"2nd District, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",ROCKVILLE PIKE/MARINELLI RD,39.04734,-77.1118933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,VOLK,4S,BLACK,Warning,22-201.1,Transportation Article,false,HISPANIC,M,MONTGOMRY VLG,MD,MD,A - Marked Patrol,"(39.04734, -77.1118933333333)",1,1,19,60,1
,cb1bef3b-a234-4de6-8028-b67db1cb67b4,06/03/2019,22:27:00,MCP,"4th District, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",VEIRS MILL RD / NEWPORT MILL RD,39.04776,-77.0682716666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,CHEVY,TK,BLACK,Warning,22-201.1,Transportation Article,false,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.04776, -77.0682716666667)",4,4,15,17,1
,8d5e282b-2ce5-4648-b693-08e3596a5271,06/03/2019,22:26:00,MCP,"2nd District, Bethesda",HEADLIGHTS (*),OLD GEORGETOWN RD @ CENTER DR,39.0045216666667,-77.10983,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,TOYT,SW,WHITE,ESERO,55*,,false,ASIAN,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.0045216666667, -77.10983)",1,1,12,111,1
,d6dddb3f-7618-4ae3-a296-92db531e2472,06/03/2019,22:26:00,MCP,"4th District, Wheaton","PERSON DRIVING  ON HWY. VEH.,  WITH VISIBLE BLUE LAMP",GEORGIA @ SHOREFIELD,39.0533016666667,-77.050845,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,4S,RED,Warning,22-227(b),Transportation Article,false,HISPANIC,M,WHEATON,MD,MD,A - Marked Patrol,"(39.0533016666667, -77.050845)",4,4,23,17,1
,f478fc7e-79df-4b01-b8b8-51724451e346,06/03/2019,22:25:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA AVE AND SPARTAN ROAD,39.14973,-77.06337,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,HONDA,ACCORD,BLUE,Warning,21-202(h1),Transportation Article,false,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.14973, -77.06337)",4,4,58,100,1
,f478fc7e-79df-4b01-b8b8-51724451e346,06/03/2019,22:25:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE AND SPARTAN ROAD,39.14973,-77.06337,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,HONDA,ACCORD,BLUE,Warning,21-201(a1),Transportation Article,false,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.14973, -77.06337)",4,4,58,100,1
,f478fc7e-79df-4b01-b8b8-51724451e346,06/03/2019,22:25:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,GEORGIA AVE AND SPARTAN ROAD,39.14973,-77.06337,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,HONDA,ACCORD,BLUE,Warning,21-707(a),Transportation Article,false,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.14973, -77.06337)",4,4,58,100,1
,2773f8d0-e63e-4faf-b480-f16e7c83ae74,06/03/2019,22:22:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9895633333333,-77.1503566666667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2017,TOYOTA,PRIUS,GRAY,Warning,21-801.1,Transportation Article,false,OTHER,M,MANASSAS,VA,VA,A - Marked Patrol,"(38.9895633333333, -77.1503566666667)",1,1,12,103,1
,d5639046-4260-4c71-9a23-0aa1bbe53b5e,06/03/2019,22:17:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,OLD GEORGETOWN RD/AUBURN AVE,38.9918,-77.0979016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISS,4S,WHITE,Warning,21-801.1,Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9918, -77.0979016666667)",1,1,12,111,1
,7f67eac9-ac44-4f01-8b8f-c84ed35842c0,06/03/2019,22:17:00,MCP,"2nd District, Bethesda",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,RANDOLPH RD/HUNTERS LA,39.0536683333333,-77.1000083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,DODGE,4D,SILVER,Warning,22-204(f),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0536683333333, -77.1000083333333)",4,4,19,60,1
,ef2ac133-bd77-475a-8e88-7e5c73e7b137,06/03/2019,22:12:00,MCP,"2nd District, Bethesda",STOP LIGHTS (*),OLD GEORGETOWN RD/RYLAND DR,39.012865,-77.11715,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,LEXS,TK,BLACK,ESERO,64*,,false,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(39.012865, -77.11715)",1,1,12,111,1
,fc35d529-083c-4163-84be-d954382427f4,06/03/2019,22:10:00,MCP,"4th District, Wheaton",TAG LIGHTS (*),RANDOLPH RD / HAMMONTON PL,39.0688616666667,-77.01478,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,TYOTA,ECHO,SILVER,ESERO,65*,,false,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0688616666667, -77.01478)",4,4,26,12,1
